id,name,voltage,trafo_count,capacity_mva,province,system,osm_id,osm_name,lat,lon,match_score,match_source,review_flag,source_id,source_table
GI-SMT-0190,Natar,150/20,3,150.0,Lampung,Sumatera,way/931931126,Gardu Induk Natar,-5.3349265,105.2052931,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0191,Sribawono,150/20,2,90.0,Lampung,Sumatera,way/662978701,Gardu Induk Sribawono,-5.3122098,105.7148534,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0192,Metro,150/20,2,120.0,Lampung,Sumatera,way/931931112,Gardu Induk Metro,-5.1495333,105.3262648,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0193,Seputih Banyak,150/20,3,150.0,Lampung,Sumatera,way/557379214,Gardu Induk Seputih Banyak,-4.8834927,105.5083106,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0194,Pagelaran,150/20,2,120.0,Lampung,Sumatera,way/931931158,Gardu Induk Pagelaran,-5.3694267,104.930845,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0195,Ulubelu,150/20,1,30.0,Lampung,Sumatera,way/531143189,PLTP Ulubelu,-5.3076656,104.5748938,1.0,override:osm_plant,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0196,Kota Agung,150/20,2,90.0,Lampung,Sumatera,way/931931153,Gardu Induk Kota Agung,-5.4986261,104.6548189,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0197,Kotabumi,150/20,2,120.0,Lampung,Sumatera,way/931931113,Gardu Induk Kotabumi,-4.8514328,104.8629022,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0198,Menggala,150/20,3,150.0,Lampung,Sumatera,way/931931128,Gardu Induk Menggala,-4.5099406,105.2009412,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0199,Bukit Kemuning,150/20,2,90.0,Lampung,Sumatera,way/931931107,Gardu Induk Bukit Kemuning,-4.8318679,104.5764635,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0200,Liwa,150/20,2,60.0,Lampung,Sumatera,way/654007323,Gardu Induk Liwa,-5.0186419,104.1665,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0201,Mesuji,150/20,1,60.0,Lampung,Sumatera,way/931931119,Gardu Induk Mesuji,-4.019877,105.2637472,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0202,Blambangan Umpu,150/20,2,90.0,Lampung,Sumatera,way/931931130,Gardu Induk Blambangan Umpu,-4.5831222,104.4953115,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0203,Ketapang,150/20,1,60.0,Lampung,Sumatera,way/957141002,Gardu Induk Ketapang,-5.7277002,105.7812429,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0204,Jati Agung,150/20,1,60.0,Lampung,Sumatera,way/931931159,Gardu Induk Jati Agung,-5.3079341,105.3819483,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0205,Langka Pura,150/20,1,60.0,Lampung,Sumatera,way/1311677134,Gardu Induk Langkapura,-5.4078051,105.1938182,0.95,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0206,Pakuan Ratu,150/20,1,60.0,Lampung,Sumatera,,,,,0.53,,UNMATCHED,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0207,Dipasena,150/20,1,60.0,Lampung,Sumatera,,,,,0.53,,UNMATCHED,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0208,Dente Teladas,150/20,1,60.0,Lampung,Sumatera,way/1311774299,Gardu Induk Dente Teladas,-4.4690161,105.8181533,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0209,Sidomulyo,150/20,1,60.0,Lampung,Sumatera,way/1314409722,Gardu Induk Sidomulyo,-5.5825911,105.494484,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
GI-SMT-0210,Gedong Tataan,150/20,1,60.0,Lampung,Sumatera,way/1311677143,Gardu Induk Gedong Tataan,-5.4009664,105.0620265,1.0,osm_fuzzy,,RUPTL-2025-2034,Tabel A10.4
