id,name,voltage_kv,action_type,capacity_mva,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-SUMATRA-GI-0211,Bangko,150/20,Uprate,61.0,2029,Planned,Jambi,sumatra,688,Tabel A7.15
RUPTL-SUMATRA-GI-0212,Sei Gelam,150/20,Uprate,61.0,2029,Planned,Jambi,sumatra,688,Tabel A7.15
RUPTL-SUMATRA-GI-0213,Pelabuhan Dagang,150/20,Extension,31.0,2032,Planned,Jambi,sumatra,688,Tabel A7.15
RUPTL-SUMATRA-GI-0214,PLTP Sungai Penuh,150,New,2.0,2033,Planned,Jambi,sumatra,688,Tabel A7.15
RUPTL-SUMATRA-GI-0215,Sungai Penuh (Arah PLTP Sungai Penuh),150,Extension,2.0,2033,Planned,Jambi,sumatra,688,Tabel A7.15
RUPTL-SUMATRA-GI-0216,Muara Enim,500,Extension,2.0,2031,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0217,Palembang-1/Palembang Utara/Kenten,275/150,New,501.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0218,Gumawang (Arah Muara Enim),275,Extension,1.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0219,Muara Enim (Arah Gumawang),275,Extension,1.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0220,Betung (Arah Kenten),275,Extension,2.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0221,Betung (Arah PLTU Sumsel-1),275,Extension,2.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0222,Gumawang (Arah Lampung-1),275,Extension,2.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0223,Palembang-1/Palembang Utara/Kenten,275/150,Extension,501.0,2027,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0224,Tugumulyo,150/20,New,61.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0225,Tebing Tinggi (Arah Lubuk Linggau),150,Extension,1.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0226,Lubuk Linggau (Arah Tebing Tinggi),150,Extension,1.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0227,Gumawang (Arah Tugumulyo),150,Extension,2.0,2025,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0228,Sekayu,150/20,Extension,61.0,2025,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0229,Baturaja (Arah PLTU Sumbagsel-1),150,Extension,2.0,2025,Committed,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0230,Muara Rupit,150/20,New,31.0,2025,Construction,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0231,Sungai Lilin,150/20,Extension,61.0,2027,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0232,Pangkalan Balai,150/20,New,61.0,2027,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0233,Kenten,150/20,Extension,61.0,2027,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0234,Mariana (Arah LP Sumatera),150,Extension,2.0,2028,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0235,Martapura,150/20,Extension,61.0,2028,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0236,Tanjung Api-Api,150/20,Extension,31.0,2030,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0237,Bukit Asam (Arah KI Tanjung Enim),150,Extension,2.0,2030,Planned,Sumatera Selatan,sumatra,701,Tabel A8.15
RUPTL-SUMATRA-GI-0238,Bintuhan,150/20,New,61.0,2025,Construction,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0239,Manna (Arah Bintuhan),150,Extension,2.0,2025,Construction,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0240,Arga Makmur (Arah Muko Muko),150,Extension,2.0,2028,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0241,Muko Muko (Arah Arga Makmur),150,Extension,2.0,2028,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0242,PLTP Hululais,150/20,New,31.0,2028,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0243,Pekalongan (Arah PLTP Hululais),150,Extension,2.0,2028,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0244,Kepahiang,150/20,New,31.0,2028,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0245,Pulo Baai,150/20,Extension,61.0,2030,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0246,Bintuhan (Arah PLTP Danau Ranau),150,Extension,2.0,2033,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-GI-0247,Sribawono,500/150,New,252.0,2031,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0248,Sribawono,500,New,3000.0,2031,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0249,LP Ketapang,500,New,4.0,2031,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0250,Lampung-1,275/150,New,251.0,2025,Construction,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0251,Lampung-1,275/150,Extension,251.0,2025,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0252,Teluk Ratai,150/20,New,61.0,2025,Construction,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0253,Seputih Banyak (Arah Dente Teladas),150,Extension,2.0,2025,Construction,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0254,Dente Teladas (Arah Seputih Banyak),150,Extension,2.0,2025,Construction,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0255,Gedong Tataan (Arah Teluk Ratai),150,Extension,2.0,2025,Construction,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0256,Lampung-1,150/20,New,61.0,2025,Construction,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0257,GIS Garuntang,150/20,New,61.0,2026,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0258,New Tarahan (Arah Garuntang),150,Extension,2.0,2026,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0259,Sribawono,150/20,Uprate,61.0,2026,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0260,Natar,150/20,Uprate,61.0,2027,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0261,GIS Garuntang (Arah Teluk Betung),150,Extension,2.0,2027,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0262,Teluk Betung (Arah Garuntang),150,Extension,2.0,2027,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0263,Liwa (Arah Krui),150,Extension,2.0,2027,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0264,Krui,150/20,New,61.0,2027,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0265,Traya,150/20,New,61.0,2027,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0266,GIS Garuntang,150/20,Extension,61.0,2029,Planned,Lampung,sumatra,724,Tabel A10.15
RUPTL-SUMATRA-GI-0267,Tayan (arah Sandai),150,Extension,2.0,2025,Construction,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0268,Ambawang,150/20,New,60.0,2025,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0269,Air Upas,150/20,New,30.0,2025,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0270,Nanga Pinoh,150/20,New,30.0,2025,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0271,Cendana/(Eks.Jeruju),150/20,Extension,60.0,2025,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0272,Sekayam (Eks.Entikong),150/20,New,30.0,2026,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0273,Putussibau,150/20,New,30.0,2026,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0274,Simpang Tanjung,150/20,New,30.0,2026,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0275,Simpang Silat,150/20,New,30.0,2026,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0276,Badau,150/20,New,30.0,2027,Committed,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0277,Tayan (Arah PLTS Kalbar),150,Extension,2.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0278,Ambawang (arah Seiraya),150,Extension,2.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0279,Sei Raya (arah Ambawang),150,Extension,2.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0280,Ambawang (arah Rasau),150,Extension,2.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0281,Kota Baru (Arah Rasau),150,Extension,2.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0282,Rasau,150/20,New,60.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0283,Rasau (arah Ambawang),150,Extension,2.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0284,Tepuai,150/20,New,30.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0285,Kijing,150/20,New,60.0,2028,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0286,Ketapang,150/20,Extension,60.0,2029,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0287,Sekadau,150/20,Extension,30.0,2030,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0288,Kota Baru 2,150/20,New,30.0,2031,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0289,Nanga Pinoh (Arah Kota Baru 2),150,Extension,2.0,2031,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0290,Tayan,150/20,Extension,60.0,2032,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0291,GI Kotabaru 2 (Arah Kasongan),150,Extension,2.0,2033,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0292,Sanggau,150/20,Extension,60.0,2034,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0293,Mempawah/Senggiring (Arah PLTG/GU Kalbar-2) Jumlah,150,Extension,722.0,2030,Planned,Lampung,sumatra,741,Tabel A11.16
RUPTL-SUMATRA-GI-0294,Satui,150/20,Extension,30.0,2025,Committed,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0295,Batulicin Baru,150/20,New,60.0,2025,Construction,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0296,Sei Bali,150/20,New,30.0,2025,Construction,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0297,Selaru,150/20,New,10.0,2025,Construction,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0298,Sei Durian,150/20,New,30.0,2026,Construction,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0299,Sei Durian,150/20,Extension,30.0,2027,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0300,Tarjun,150/20,Extension,30.0,2028,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0301,Batulicin,150/20,Uprate,60.0,2028,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0302,Rantau,150/20,Extension,60.0,2029,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0303,Pulau Laut,150/20,Extension,30.0,2029,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0304,Kandangan,150/20,Extension,30.0,2030,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0305,Trisakti,150/20,Extension,60.0,2030,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0306,Seberang Barito,150/20,Uprate,60.0,2031,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0307,Mantuil,150/20,Uprate,60.0,2032,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0308,Cempaka,150/20,Uprate,60.0,2033,Planned,Lampung,sumatra,755,Tabel A12.17
RUPTL-SUMATRA-GI-0309,Pangkalan Bun (Arah KLM),150,Extension,2.0,2025,Construction,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0310,Sebabi,150/20,New,60.0,2027,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0311,Kasongan (Arah PLTU Kalselteng 3),150,Extension,2.0,2029,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0312,Sudan (Inc 1 phi Parenggean - Sampit),150,Extension,2.0,2029,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0313,Palangkaraya,150/20,Extension,60.0,2029,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0314,Buntok (arah Tamiang),150,Extension,2.0,2030,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0315,Tamiang Layang,150/20,New,30.0,2030,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0316,Timpah,150/20,New,30.0,2030,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0317,Palangkaraya (Arah Buntok),150,Extension,2.0,2030,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0318,Buntok (arah Palangkaraya),150,Extension,2.0,2030,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0319,Pangkalan Bun,150/20,Extension,60.0,2031,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0320,New Palangkaraya,150/20,Extension,60.0,2031,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0321,Muara Teweh,150/20,Extension,60.0,2031,Planned,Lampung,sumatra,768,Tabel A13.15
RUPTL-SUMATRA-GI-0322,Selat,150/20,Uprate,60.0,2032,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0323,GI Kasongan (Arah Kotabaru 2),150,Extension,2.0,2033,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0324,Bagendang,150/20,Extension,60.0,2033,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0325,Puruk Cahu,150/20,Extension,30.0,2034,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0326,Buntok,150/20,Extension,30.0,2034,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0327,Mintin (PLTU Pulang Pisau),150/20,Extension,30.0,2034,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0328,Pulang Pisau,150/20,Uprate,30.0,2034,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0329,Pangkalan Bun (Arah PLTG/GU Kalteng) Jumlah,150,Extension,602.0,2027,Planned,Lampung,sumatra,769,Tabel A13.18
RUPTL-SUMATRA-GI-0330,GI 150 kV Sisipan Sanga-sanga - Bukuan,150,New,6.0,2027,Planned,Lampung,sumatra,779,Tabel A14.12
RUPTL-SUMATRA-GI-0331,GI PLTGU Kaltim-1,150,Extension,2.0,2027,Planned,Lampung,sumatra,779,Tabel A14.12
RUPTL-SUMATRA-GI-0332,GITET KFI,500,New,1000.0,2031,Planned,Lampung,sumatra,779,Tabel A14.12
RUPTL-SUMATRA-GI-0333,GITET Embalut,500,Extension,2.0,2031,Planned,Lampung,sumatra,779,Tabel A14.12
RUPTL-SUMATRA-GI-0334,GITET Balikpapan,500,Extension,2.0,2031,Planned,Lampung,sumatra,779,Tabel A14.12
RUPTL-SUMATRA-GI-0335,GI Senipah,150/20,Extension,30.0,2025,Committed,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0336,Tempadung,150/20,New,30.0,2025,Construction,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0337,Tanjung Redeb (arah Talisayan),150,Extension,2.0,2025,Construction,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0338,Talisayan,150/20,New,30.0,2025,Construction,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0339,Bontang Lestari (Ex. Bontang Koala),150/20,New,60.0,2025,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0340,Maloy (Arah Talisayan),150,Extension,2.0,2025,Construction,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0341,Grogot (Arah Sei Durian),150,Extension,2.0,2026,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0342,Muara Wahau (Arah Sangatta),150,Extension,2.0,2026,Committed,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0343,Samboja,150/20,New,30.0,2026,Committed,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0344,Sangatta (arah Muara Wahau),150,Extension,2.0,2026,Committed,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0345,Maloy,150/20,Extension,30.0,2026,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0346,Sambutan (Arah GI PLTG/GU Kaltim-1 ),150,Extension,2.0,2026,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0347,GI PLTGU Kaltim-1,150,New,4.0,2026,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0348,Kuaro (Arah GIS 4/Sepaku),150,Extension,2.0,2027,Committed,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0349,Tenggarong/Bukit Biru (arah GI 1),150,Extension,2.0,2027,Committed,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0350,GI 1 K-IKN,150/20,New,120.0,2027,Committed,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0351,Sanga-Sanga (Muara Jawa),150/20,Extension,60.0,2027,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0352,GI 150 kV Sisipan Sanga-Sanga- Bukuan,150,New,6.0,2027,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0353,GI PLTGU Kaltim 1 (Arah GI Sisipan Sanga-Sanga - Bukuan),150,Extension,2.0,2027,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0354,Tanjung Redeb (Arah PLTG/GU Kaltara/Kaltimra),150,New,2.0,2027,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0355,Melak (arah Bangkanai),150,Extension,2.0,2028,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0356,Sepaso,150/20,New,30.0,2028,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0357,New Samarinda,150/20,Extension,60.0,2028,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0358,GI BWP 9,150/20,New,120.0,2028,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0359,GI 2 K-IKN,150/20,New,120.0,2028,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0360,Samboja,150/20,Extension,30.0,2028,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0361,Tenggarong/Bukit Biru,150/20,Uprate,60.0,2029,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0362,Kotabangun,150/20,Extension,30.0,2029,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0363,Sambera,150/20,Extension,60.0,2029,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0364,New Balikpapan,150/20,Extension,60.0,2029,Planned,Lampung,sumatra,789,Tabel A14.21
RUPTL-SUMATRA-GI-0365,Sangatta,150/20,Uprate,60.0,2029,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0366,Tengkawang,150/20,Uprate,60.0,2029,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0367,Balikpapan (Eks. GIS),150/20,New,60.0,2030,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0368,New Samarinda (Arah Samarinda Ex. GIS),150,Extension,2.0,2030,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0369,Samarinda (Eks.GIS ),150/20,New,60.0,2030,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0370,New Balikpapan (Arah Balikpapan Ex. GIS),150,Extension,2.0,2030,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0371,Tanjung Redeb,150/20,Uprate,60.0,2030,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0372,GIS 3 KIPP,150/20,New,120.0,2030,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0373,Karang Joang,150/20,Uprate,60.0,2030,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0374,Samboja,150/20,Uprate,60.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0375,GITET Balikpapan,500,New,500.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0376,GITET Embalut,500,New,1000.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0377,GITET IKN 1,500,New,1000.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0378,Industri (arah Petung),150,Extension,2.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0379,Petung (arah Industri),150,Extension,2.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0380,Kuaro,150/20,Extension,30.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0381,GITET KFI,500,New,1000.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0382,GITET Embalut (Arah GITET KFI),500,Extension,2.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0383,GITET Balikpapan (Arah GITET KFI),500,Extension,2.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0384,Mahakam Ulu/ Ujoh Bilang,150/20,New,30.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0385,Melak (arah Ujoh Bilang),150,Extension,2.0,2031,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0386,Maloy (Arah PT GAM),150,Extension,2.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0387,Bangkanai (Arah PT MBL),150,Extension,2.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0388,Melak (Arah PT ITM),150,Extension,2.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0389,Bontang (Arah PT Badak),150,Extension,2.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0390,Kotabangun (arah Kembang Janggut),150,Extension,2.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0391,Kembang Janggut,150/20,New,30.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0392,Kembang Janggut (arah Muara Bengkal),150,Extension,2.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0393,Muara Bengkal,150/20,New,30.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0394,Muara Wahau (Arah Muara Bengkal),150,Extension,2.0,2032,Planned,Lampung,sumatra,790,
RUPTL-SUMATRA-GI-0395,Kembang Janggut (arah Tabang),150,Extension,2.0,2032,Planned,Lampung,sumatra,791,Tabel A14.22
RUPTL-SUMATRA-GI-0396,Tanjung Redeb (arah Muara Wahau),150,Extension,2.0,2032,Planned,Lampung,sumatra,791,Tabel A14.22
RUPTL-SUMATRA-GI-0397,Tanjung Batu/ Derawan,150/20,New,30.0,2032,Planned,Lampung,sumatra,791,Tabel A14.22
RUPTL-SUMATRA-GI-0398,Tanjung Redeb (arah Tanjung Batu/Derawan),150,Extension,2.0,2032,Planned,Lampung,sumatra,791,Tabel A14.22
RUPTL-SUMATRA-GI-0399,GIS 3 KIPP,150/20,Extension,60.0,2033,Planned,Lampung,sumatra,791,Tabel A14.22
RUPTL-SUMATRA-GI-0400,Senipah,150/20,Uprate,60.0,2033,Planned,Lampung,sumatra,791,Tabel A14.22
RUPTL-SUMATRA-GI-0401,Sekatak,150/20,New,30.0,2026,Committed,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0402,Tarakan,150/20,New,120.0,2026,Committed,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0403,Malinau (Arah Nunukan),150,Extension,2.0,2028,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0404,Nunukan,150/20,New,60.0,2028,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0405,GITET Kaltara,500,New,4.0,2031,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0406,GITET Tj. Selor,500,New,500.0,2031,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0407,Sebuku,150/20,New,30.0,2032,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0408,Tidang Pale/Tana Tidung (arah Seimenggaris),150,Extension,2.0,2033,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0409,Seimenggaris (Trafo Relokasi),150/20,New,10.0,2033,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0410,Tarakan,150/20,Extension,60.0,2033,Planned,Lampung,sumatra,808,Tabel A15.17
RUPTL-SUMATRA-GI-0411,GITET Tj. Selor (Arah Sabah),275,New,2.0,2034,Planned,Lampung,sumatra,808,Tabel A15.17
