id,name,from_bus,to_bus,voltage_kv,action_type,circuits,line_type,length_km,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-SUMATRA-T-0125,PLTN Sumatera-Bangka (Kuota) tersebar New EBT** — GI Eksisting / Baru Sumatera,PLTN Sumatera-Bangka (Kuota) tersebar New EBT**,GI Eksisting / Baru Sumatera,150,,,,20.0,,Planned,Kepulauan Bangka Belitung,sumatra,665,Tabel A5.12
RUPTL-SUMATRA-T-0126,Suge (Rekonduktoring) — Dukong (Rekonduktoring),Suge (Rekonduktoring),Dukong (Rekonduktoring),70,,,,110.0,2027,Planned,Kepulauan Bangka Belitung,sumatra,665,Tabel A5.12
RUPTL-SUMATRA-T-0127,Dukong — PLTMG Belitung 1,Dukong,PLTMG Belitung 1,70,,,,30.0,2027,Planned,Kepulauan Bangka Belitung,sumatra,665,Tabel A5.12
RUPTL-SUMATRA-T-0128,PLTS Sumatera (Kuota) Tersebar 10 MW — GI Eksisting / Baru Sumatera,PLTS Sumatera (Kuota) Tersebar 10 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2027,Planned,Kepulauan Bangka Belitung,sumatra,665,Tabel A5.12
RUPTL-SUMATRA-T-0129,GIS Kota Padang — Single Phi PIP / Lubuk Alung-Pauhlimo (Lokasi Bingkuang),GIS Kota Padang,Single Phi PIP / Lubuk Alung-Pauhlimo (Lokasi Bingkuang),150,,,,16.0,2025,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0130,Ujung Gading — Simpang Empat,Ujung Gading,Simpang Empat,150,,,,140.0,2026,Committed,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0131,Sungai Penuh — Tapan,Sungai Penuh,Tapan,150,,,,80.0,2028,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0132,Bingkuang — Inc. 2 Phi (Pauh Limo - L.Alung),Bingkuang,Inc. 2 Phi (Pauh Limo - L.Alung),150,,,,0.2,2029,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0133,Pangkalan — Inc. 2 Phi (Payakumbuh- Kotopanjang),Pangkalan,Inc. 2 Phi (Payakumbuh- Kotopanjang),150,,,,1.0,2029,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0134,Masang-2 — GI Switching Tigo Nagari,Masang-2,GI Switching Tigo Nagari,150,,,,46.0,2029,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0135,GI Switching Tigo Nagari — Inc. 2 Phi (Maninjau - Simpang Empat),GI Switching Tigo Nagari,Inc. 2 Phi (Maninjau - Simpang Empat),150,,,,2.0,2029,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0136,PLTMG Sumbagteng 25 MW — GI Eksisting / Baru Sumatera,PLTMG Sumbagteng 25 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2028,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0137,PLTA Sumbagselteng (Kuota) Tersebar 110 MW — GI Eksisting / Baru Sumatera,PLTA Sumbagselteng (Kuota) Tersebar 110 MW,GI Eksisting / Baru Sumatera,150,,,,20.0,2031,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0138,PLTA Sumatera (Kuota) Tersebar 350 MW** — GI Eksisting / Baru Sumatera,PLTA Sumatera (Kuota) Tersebar 350 MW**,GI Eksisting / Baru Sumatera,150,,,,20.0,2031,Planned,Sumatera Barat,sumatra,676,Tabel A6.12
RUPTL-SUMATRA-T-0139,New Aurduri — PLTU Jambi 1,New Aurduri,PLTU Jambi 1,500,,,,80.0,2030,Committed,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0140,New Aurduri — PLTU Jambi 2,New Aurduri,PLTU Jambi 2,500,,,,160.0,2032,Committed,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0141,New Aurduri** — KTT Sembcorp**,New Aurduri**,KTT Sembcorp**,275,,,,20.0,2027,Planned,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0142,PLTA Merangin — Inc. (Arah Bangko),PLTA Merangin,Inc. (Arah Bangko),150,,,,2.0,2025,Construction,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0143,PLTA Merangin — Inc. (Arah Sungai Penuh),PLTA Merangin,Inc. (Arah Sungai Penuh),150,,,,2.0,2025,Construction,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0144,Kuala Tungkal — Pelabuhan Dagang,Kuala Tungkal,Pelabuhan Dagang,150,,,,70.0,2025,Construction,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0145,Seko — Inc. 2 Phi (Aurduri- Payoselincah),Seko,Inc. 2 Phi (Aurduri- Payoselincah),150,,,,1.0,2026,Planned,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0146,Seko — Tx Muara Sabak,Seko,Tx Muara Sabak,150,,,,0.4,2026,Planned,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0147,GI / GIS Kota Jambi — Payo Selincah,GI / GIS Kota Jambi,Payo Selincah,150,,,,30.0,2027,Planned,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0148,Bangko — PLTA Bendungan Merangin,Bangko,PLTA Bendungan Merangin,150,,,,30.0,2032,Planned,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0149,PLTP Sungai Penuh — Sungai Penuh,PLTP Sungai Penuh,Sungai Penuh,150,,,,84.0,2033,Planned,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0150,PLTS Sumatera (Kuota) Tersebar 100 MW — GI Eksisting / Baru Sumatera,PLTS Sumatera (Kuota) Tersebar 100 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2034,Planned,Jambi,sumatra,687,Tabel A7.12
RUPTL-SUMATRA-T-0151,Muara Enim / Sumsel 1 — New Aur Duri / Jambi 2,Muara Enim / Sumsel 1,New Aur Duri / Jambi 2,500,,,,480.0,2026,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0152,Muara Enim** — Sribawono**,Muara Enim**,Sribawono**,500,,,,600.0,2031,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0153,Muara Enim (tx) (Sirkit 2) — Gumawang (Sirkit 2),Muara Enim (tx) (Sirkit 2),Gumawang (Sirkit 2),275,,,,86.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0154,Muara Enim (Sirkit 2) — Muara Enim (tx) (incomer 2 / arah Gumawang) (Sirkit 2),Muara Enim (Sirkit 2),Muara Enim (tx) (incomer 2 / arah Gumawang) (Sirkit 2),275,,,,32.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0155,Betung — Palembang - 1 / Palembang Utara,Betung,Palembang - 1 / Palembang Utara,275,,,,140.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0156,PLTU Sumsel-1 — Betung,PLTU Sumsel-1,Betung,275,,,,160.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0157,Sarolangun — Muara Rupit,Sarolangun,Muara Rupit,150,,,,80.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0158,Lubuk Linggau — Tebing Tinggi (Sirkit 2),Lubuk Linggau,Tebing Tinggi (Sirkit 2),150,,,,55.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0159,Tugumulyo — Gumawang,Tugumulyo,Gumawang,150,,,,60.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0160,PLTSa Palembang — Inc. 2 Phi (Keramasan-Gandus),PLTSa Palembang,Inc. 2 Phi (Keramasan-Gandus),150,,,,14.0,2025,Committed,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0161,Tx1 Tanjung Api- Api — Tx2 Tanjung Api-Api,Tx1 Tanjung Api- Api,Tx2 Tanjung Api-Api,150,,,,4.0,2025,Construction,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0162,PLTU Sumbagsel-1 — Baturaja,PLTU Sumbagsel-1,Baturaja,150,,,,20.0,2025,Committed,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0163,Pangkalan Balai — Inc. 2 Phi (Betung-Talang Kelapa),Pangkalan Balai,Inc. 2 Phi (Betung-Talang Kelapa),150,,,,14.0,2027,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0164,Mariana — Sumatera Landing Point 2,Mariana,Sumatera Landing Point 2,150,,,,220.0,2028,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0165,Bukit Asam — Kawasan Industri Tanjung Enim / Bukit Asam Coal Based,Bukit Asam,Kawasan Industri Tanjung Enim / Bukit Asam Coal Based,150,,,,10.0,2030,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0166,GIS Kota Timur — PT Pupuk Sriwijaya (PUSRI),GIS Kota Timur,PT Pupuk Sriwijaya (PUSRI),150,,,,8.0,2030,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0167,Pelabuhan Tanjung Carat — Inc 2 Phi (Tj. Api Api - LP Tj. Carat),Pelabuhan Tanjung Carat,Inc 2 Phi (Tj. Api Api - LP Tj. Carat),150,,,,2.0,2030,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0168,GI Switching Pertamina Plaju — Inc. 2 Phi (N. Jakabaring - Mariana),GI Switching Pertamina Plaju,Inc. 2 Phi (N. Jakabaring - Mariana),150,,,,20.0,2033,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0169,Medco E&P Suban Ltd — Sungai Lilin,Medco E&P Suban Ltd,Sungai Lilin,150,,,,10.0,2033,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0170,Muara Dua — PLTP Danau Ranau,Muara Dua,PLTP Danau Ranau,150,,,,90.0,2033,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0171,PLTP Danau Ranau — Krui,PLTP Danau Ranau,Krui,150,,,,47.0,2033,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0172,PLTA Tanjung Sakti — Double phi Manna - Pagar Alam,PLTA Tanjung Sakti,Double phi Manna - Pagar Alam,150,,,,60.0,2033,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0173,PLTU MT Hybrid Sumatera — GI Eksisting / Baru Sumatera,PLTU MT Hybrid Sumatera,GI Eksisting / Baru Sumatera,500,,,,10.0,2032,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0174,PLTGU Sumbagsel 150 MW — GI Eksisting / Baru Sumatera,PLTGU Sumbagsel 150 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2026,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0175,Sumatera BESS-1 50 MW — GI Eksisting / Baru Sumatera,Sumatera BESS-1 50 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2028,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0176,PLTA Sumbagselteng (Kuota) Tersebar 40 MW — GI Eksisting / Baru Sumatera,PLTA Sumbagselteng (Kuota) Tersebar 40 MW,GI Eksisting / Baru Sumatera,150,,,,20.0,2029,Planned,Sumatera Selatan,sumatra,700,Tabel A8.13
RUPTL-SUMATRA-T-0177,Manna — Bintuhan,Manna,Bintuhan,150,,,,124.0,2025,Construction,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-T-0178,Muko-Muko — Arga Makmur,Muko-Muko,Arga Makmur,150,,,,292.0,2028,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-T-0179,Pekalongan — PLTP Hululais,Pekalongan,PLTP Hululais,150,,,,100.0,2028,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-T-0180,Kepahiang — Inc. 2phi (Pekalongan - Pulo Baai),Kepahiang,Inc. 2phi (Pekalongan - Pulo Baai),150,,,,20.0,2030,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-T-0181,Bintuhan — PLTP Danau Ranau,Bintuhan,PLTP Danau Ranau,150,,,,77.0,2033,Planned,Bengkulu,sumatra,712,Tabel A9.14
RUPTL-SUMATRA-T-0182,Sribawono** — Ketapang**,Sribawono**,Ketapang**,500,,,,200.0,2031,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0183,Gumawang — Lampung-1,Gumawang,Lampung-1,275,,,,324.0,2025,Construction,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0184,Dente Teladas — Seputih Banyak,Dente Teladas,Seputih Banyak,150,,,,120.0,2025,Construction,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0185,Gedong Tataan — Teluk Ratai,Gedong Tataan,Teluk Ratai,150,,,,60.0,2025,Construction,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0186,Lampung-1 — Inc. 2 Phi (Tegineneng - Metro - Sribawono) Arah Tegineneng,Lampung-1,Inc. 2 Phi (Tegineneng - Metro - Sribawono) Arah Tegineneng,150,,,,4.0,2025,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0187,Lampung-1 — Inc. 2 Phi (Tegineneng - Metro - Sribawono) Arah Metro / Sribawono,Lampung-1,Inc. 2 Phi (Tegineneng - Metro - Sribawono) Arah Metro / Sribawono,150,,,,4.0,2025,Construction,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0188,Tegineneng (Upgrade Tower) — Lampung-1 (Upgrade Tower),Tegineneng (Upgrade Tower),Lampung-1 (Upgrade Tower),150,,,,10.0,2025,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0189,Garuntang — New Tarahan,Garuntang,New Tarahan,150,,,,20.0,2026,Committed,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0190,Teluk Betung — Garuntang,Teluk Betung,Garuntang,150,,,,10.0,2027,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0191,Liwa — Krui,Liwa,Krui,150,,,,80.0,2027,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0192,Traya — Inc. 2 Phi ( Pakuan Ratu - Menggala),Traya,Inc. 2 Phi ( Pakuan Ratu - Menggala),150,,,,4.0,2027,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0193,Kalianda — PLTP Rajabasa,Kalianda,PLTP Rajabasa,150,,,,40.0,2031,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0194,Sumatera BESS-1 50 MW — GI Eksisting / Baru Sumatera,Sumatera BESS-1 50 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2027,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0195,PLTP Sumatera (Kuota) Tersebar 40 MW — GI Eksisting / Baru Sumatera,PLTP Sumatera (Kuota) Tersebar 40 MW,GI Eksisting / Baru Sumatera,150,,,,20.0,2027,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0196,PLTGU Sumbagsel- 2 / Lampung 250 MW — GI Eksisting / Baru Sumatera,PLTGU Sumbagsel- 2 / Lampung 250 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2028,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0197,PLTGU Sumatera- 1 150 MW — GI Eksisting / Baru Sumatera,PLTGU Sumatera- 1 150 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2029,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0198,Sumatera BESS-3 100 MW — GI Eksisting / Baru Sumatera,Sumatera BESS-3 100 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2030,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0199,PLTMG Sumatera- 3 100 MW — GI Eksisting / Baru Sumatera,PLTMG Sumatera- 3 100 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2032,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0200,PLTP Sumatera (Kuota) Tersebar 115 MW — GI Eksisting / Baru Sumatera,PLTP Sumatera (Kuota) Tersebar 115 MW,GI Eksisting / Baru Sumatera,150,,,,20.0,2033,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0201,PLTB Sumatera (Kuota) Tersebar 270 MW — GI Eksisting / Baru Sumatera,PLTB Sumatera (Kuota) Tersebar 270 MW,GI Eksisting / Baru Sumatera,150,,,,10.0,2033,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0202,Sumatera (PLTS+BESS)-1 — GI Eksisting / Baru Sumatera,Sumatera (PLTS+BESS)-1,GI Eksisting / Baru Sumatera,150,,,,10.0,,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0203,Sumatera (PLTS+BESS)-3 — GI Eksisting / Baru Sumatera,Sumatera (PLTS+BESS)-3,GI Eksisting / Baru Sumatera,150,,,,10.0,,Planned,Lampung,sumatra,723,Tabel A10.12
RUPTL-SUMATRA-T-0204,Sandai — Tayan,Sandai,Tayan,150,New,2,SUTT,332.0,2025,Construction,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0205,Air Upas — Inc 2 phi (Kendawangan - Sukamara),Air Upas,Inc 2 phi (Kendawangan - Sukamara),150,New,4,SUTT,20.0,2025,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0206,Ambawang — Inc 2 phi (Siantan- Tayan),Ambawang,Inc 2 phi (Siantan- Tayan),150,New,4,SUTT,14.0,2025,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0207,Sintang — Nanga Pinoh,Sintang,Nanga Pinoh,150,New,2,SUTT,112.0,2025,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0208,Parit Baru — Siantan,Parit Baru,Siantan,150,,2,SUTT,35.0,2026,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0209,Simpang Silat — Putussibau,Simpang Silat,Putussibau,150,New,2,SUTT,332.0,2026,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0210,Sintang — Simpang Silat,Sintang,Simpang Silat,150,New,2,SUTT,110.0,2026,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0211,Simpang Tanjung — Inc 2 Phi (Tayan- Sanggau),Simpang Tanjung,Inc 2 Phi (Tayan- Sanggau),150,New,4,SUTT,8.0,2026,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0212,Simpang Tanjung — Sekayam,Simpang Tanjung,Sekayam,150,New,2,SUTT,130.0,2026,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0213,PLTGU Kalbar- 1 — Inc 2 Phi ( Ketapang - Kendawangan),PLTGU Kalbar- 1,Inc 2 Phi ( Ketapang - Kendawangan),150,New,4,SUTT,5.6,2026,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0214,Kalbar-1 (PLTS+BESS) — GI Eksisting / Baru Sistem Khatulistiwa,Kalbar-1 (PLTS+BESS),GI Eksisting / Baru Sistem Khatulistiwa,150,New,2,SUTT,10.0,2026,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0215,Badau — Simpang Silat,Badau,Simpang Silat,150,New,2,SUTT,204.0,2026,Committed,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0216,Tayan — PLTS Kalbar,Tayan,PLTS Kalbar,150,New,2,SUTT,10.0,,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0217,Ambawang — Sei raya,Ambawang,Sei raya,150,New,2,SKTT,16.0,2027,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0218,Siantan — Tayan,Siantan,Tayan,150,,2,SUTT,200.0,2028,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0219,Ambawang — Rasau,Ambawang,Rasau,150,New,2,SUTT,100.0,2028,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0220,Kotabaru — Rasau,Kotabaru,Rasau,150,New,2,SUTT,60.0,2028,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0221,Parit Baru — Kota Baru,Parit Baru,Kota Baru,150,,2,SUTT,40.0,2028,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0222,Tepuai — Inc 1 Phi (Simpang Silat- Putussibau),Tepuai,Inc 1 Phi (Simpang Silat- Putussibau),150,New,2,SUTT,2.5,2028,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0223,Inc 2 Phi (Singkawang - Mempawah) — Kijing,Inc 2 Phi (Singkawang - Mempawah),Kijing,150,New,4,SUTT,4.0,2028,Planned,Lampung,sumatra,739,Tabel A11.13
RUPTL-SUMATRA-T-0224,Kalbar-2 (PLTS+BESS) — GI Eksisting / Baru Sistem Khatulistiwa,Kalbar-2 (PLTS+BESS),GI Eksisting / Baru Sistem Khatulistiwa,150,New,2,SUTT,10.0,,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0225,PLTA Khatulistiwa (Kuota) Tersebar 150 MW — GI Eksisting / Baru Sistem Khatulistiwa,PLTA Khatulistiwa (Kuota) Tersebar 150 MW,GI Eksisting / Baru Sistem Khatulistiwa,150,New,2,SUTT,20.0,2030,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0226,Nanga Pinoh — Kota Baru 2,Nanga Pinoh,Kota Baru 2,150,New,2,SUTT,144.0,2031,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0227,GI Eksisting / Baru Sistem Khatulistiwa — PLTA Khatulistiwa (Kuota) Tersebar 100 MW,GI Eksisting / Baru Sistem Khatulistiwa,PLTA Khatulistiwa (Kuota) Tersebar 100 MW,150,New,2,SUTT,20.0,2032,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0228,Kalimantan (Kuota) Tersebar New EBT — GI Eksisting / Baru Sistem Kalimantan,Kalimantan (Kuota) Tersebar New EBT,GI Eksisting / Baru Sistem Kalimantan,150,New,2,SUTT,20.0,,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0229,PLTG / GU Kalbar-2 — Mempawah / S enggiring,PLTG / GU Kalbar-2,Mempawah / S enggiring,150,New,2,SUTT,6.0,2030,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0230,PLTMG Kalbar- 3 — GI Eksisting / Baru Sistem Khatulistiwa,PLTMG Kalbar- 3,GI Eksisting / Baru Sistem Khatulistiwa,150,New,2,SUTT,10.0,2029,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0231,PLTA Khatulistiwa (Kuota) Tersebar 100 MW — GI Eksisting / Baru Sistem Khatulistiwa,PLTA Khatulistiwa (Kuota) Tersebar 100 MW,GI Eksisting / Baru Sistem Khatulistiwa,150,New,2,SUTT,20.0,2033,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0232,PLTA Khatulistiwa (Kuota) Tersebar 100 MW Jumlah — GI Eksisting / Baru Sistem Khatulistiwa,PLTA Khatulistiwa (Kuota) Tersebar 100 MW Jumlah,GI Eksisting / Baru Sistem Khatulistiwa,150,New,2,SUTT,1905.1,2034,Planned,Lampung,sumatra,740,Tabel A11.15
RUPTL-SUMATRA-T-0233,Asam-asam — Satui,Asam-asam,Satui,150,,2,SUTT,128.0,2025,Construction,Lampung,sumatra,753,Tabel A12.12
RUPTL-SUMATRA-T-0234,Satui — Batulicin,Satui,Batulicin,150,,2,SUTT,150.0,2025,Construction,Lampung,sumatra,753,Tabel A12.12
RUPTL-SUMATRA-T-0235,Batulicin Baru — Inc 2 Phi (Batulicin - Tarjun),Batulicin Baru,Inc 2 Phi (Batulicin - Tarjun),150,New,4,SUTT,2.0,2025,Construction,Lampung,sumatra,753,Tabel A12.12
RUPTL-SUMATRA-T-0236,Inc 2 Phi (Batulicin - Pulau Laut) — Selaru,Inc 2 Phi (Batulicin - Pulau Laut),Selaru,150,New,4,SUTT,1.0,2025,Construction,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0237,Tarjun — Sei Durian,Tarjun,Sei Durian,150,New,2,SUTT,169.0,2026,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0238,PLTB Tanah Laut — Inc 2 phi (Mantuil-Asam- Asam),PLTB Tanah Laut,Inc 2 phi (Mantuil-Asam- Asam),150,New,2,SUTT,20.0,2026,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0239,Tarjun — PLTG / GU Kalselteng,Tarjun,PLTG / GU Kalselteng,150,New,2,SUTT,6.0,2027,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0240,PLTG / GU Kalselteng — Pulau Laut / L. Point Tarjun,PLTG / GU Kalselteng,Pulau Laut / L. Point Tarjun,150,New,2,SUTT,6.0,2028,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0241,Seberang Barito — Kayutangi,Seberang Barito,Kayutangi,150,,2,SUTT,38.0,2028,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0242,L. Point Pulau Laut — Pulau Laut,L. Point Pulau Laut,Pulau Laut,150,New,2,SUTT,3.0,2028,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0243,L. Point Tarjun — L. Point Pulau Laut,L. Point Tarjun,L. Point Pulau Laut,150,New,2,SKLT,8.0,2028,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0244,Rantau — Inc 1 phi (Barikin - Cempaka),Rantau,Inc 1 phi (Barikin - Cempaka),150,New,2,SUTT,1.0,2028,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0245,Sei Tabuk — Mantuil,Sei Tabuk,Mantuil,150,New,2,SUTT,20.0,2030,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0246,Cempaka — Ulin (GIS),Cempaka,Ulin (GIS),150,New,2,SUTT,63.0,2030,Planned,Lampung,sumatra,754,Tabel A12.15
RUPTL-SUMATRA-T-0247,Barikin — Amuntai,Barikin,Amuntai,150,,2,SUTT,60.0,2030,Planned,Lampung,sumatra,754,Tabel A12.15
